filename,width,height,class,xmin,ymin,xmax,ymax
dfc2a2b4-aa33-40fb-8bbb-39c5608b9b9e___YLCV_NREC-2372_JPG.rf.30e5db53acc06cdae6f4779994aa2302.jpg,256,256,yellow_leaf_curl_virus,56,23,250,222
ed71c2c1-d082-4355-bbc5-ed7050708ffa___UF-GRC_YLCV_Lab-02278_JPG.rf.30df1088a465c2406feb46b32552a3d5.jpg,256,256,yellow_leaf_curl_virus,34,15,230,244
121097dd-b0cb-436b-9b2f-7dab30c86872___GHLB_PS-Leaf-37-1-Day-13_jpg.rf.2eaa1d3cdb5ad3dea8f2dc08c5188c6d.jpg,256,256,late_blight,56,31,183,222
32a6609d-e858-4da0-a153-b59b4de976b7___PSU_CG-2061_JPG.rf.2ec12fa1d085f445ac9e7e62c37bfa48.jpg,256,256,mosaic_virus,61,18,179,217
aa2e8d77-1574-4c3a-9db6-b2982cec9006___JR_Sept-L-S-8438_JPG.rf.3038a88d352df767cf4adb136c2d943d.jpg,256,256,septoria_leaf_spot,66,22,215,181
aa2e8d77-1574-4c3a-9db6-b2982cec9006___JR_Sept-L-S-8438_JPG.rf.3038a88d352df767cf4adb136c2d943d.jpg,256,256,septoria_leaf_spot,20,184,117,230
bc3558d7-913d-4364-a13c-71830f43f504___Com-G_TgS_FL-8373_JPG.rf.31d72ef49bd061b5ab3bb6c6cf2d518e.jpg,256,256,target_spot,22,5,228,240
399440f9-8e5f-4be7-805c-53c10636a9b2___GH_HL-Leaf-332_JPG.rf.32d5676b1184c2e21db5c45c02143f37.jpg,256,256,healthy,60,15,215,237
2840c2f1-b901-41c2-8d0c-7827bc7f8ab3___RS_Erly-B-9574_JPG.rf.3219da8b0441bcc9dc28708af37dd950.jpg,256,256,early_blight,27,18,245,249
83fc02cd-8d12-4c82-92fa-ec58feb5a17f___Com-G_TgS_FL-1004_JPG.rf.329199f6aa65f8ef00190eb4b25af987.jpg,256,256,target_spot,28,10,230,256
73c2309a-22b8-44a5-99b5-f9997d60141e___Com-G_TgS_FL-0852_JPG.rf.31f90159027bb5b04c10ef714aeeac2b.jpg,256,256,target_spot,27,9,228,240
cc42f7f9-ecbf-4adf-b1df-1307218aac13___Crnl_L-Mold-8710_JPG.rf.3216e3266b25238b5169a9d85942aea9.jpg,256,256,leaf_mold,59,5,248,238
a7c97904-d28e-4dd3-93d1-0758a44bba96___RS_Late-B-7089_JPG.rf.339a4a9777de4b49bd61e0ddbeccf496.jpg,256,256,late_blight,17,1,232,247
f91b6466-7c71-44ef-86f4-eaf2cdabf8bf___Crnl_L-Mold-7055_JPG.rf.333763bd4f2510300f2eb818e7746e48.jpg,256,256,leaf_mold,83,33,216,179
d633dfc9-74f2-4fbc-b540-3b87a53807d0___Crnl_L-Mold-9106_JPG.rf.33c7d84982d441e3efd38e2203d85d32.jpg,256,256,leaf_mold,41,3,220,233
39535fa7-1b38-4828-9294-da1c24aa33ef___RS_Late-B-6901_JPG.rf.33300e1744090433832dc766057e4cc8.jpg,256,256,late_blight,14,26,241,234
01854aac-d409-4136-b885-3df6943cc349___Com-G_SpM_FL-1374_JPG.rf.31e166a08786f4eeda0d14097403a4d5.jpg,256,256,spider_mites,44,9,214,228
58a5c7b3-241c-4bb5-b059-825a8da439b8___Com-G_TgS_FL-8264_JPG.rf.304518c8dc3c99e0c042260895b88ffd.jpg,256,256,target_spot,67,28,231,223
75766b07-f03c-4c54-bd34-05fecb240dbf___Matt-S_CG-7466_JPG.rf.33f221f529f9e97a69ccb795a3d76b68.jpg,256,256,septoria_leaf_spot,17,8,245,254
07897854-c2ab-465b-8cf7-a134b6066a1c___GHLB-Leaf-1-1-Day-6_JPG.rf.3296b0308d1b0e8110fa053ca944fb77.jpg,256,256,late_blight,0,20,248,251
a29fc501-dbc0-4d7c-b298-1a817192a396___RS_HL-0539_JPG.rf.320ac450090fa38c2f4dccc7b709d978.jpg,256,256,healthy,23,13,228,233
cd14eb9f-28be-44fb-8687-a7469f5a88b8___GCREC_Bact-Sp-5740_JPG.rf.341f2f29d57d392390d8a3aedf1a6118.jpg,256,256,bacterial_spot,38,13,247,235
Tomato___Tomato_mosaic_virus_original_1170f108-86a3-4bc6-8a06-c82e55178f91___PSU_CG-2327-JPG_8bdc6621-381e-4bbe-8061-2a6b2e339583_JPG.rf.345d5238fa4a9d1cdf741026b5507e96.jpg,256,256,mosaic_virus,36,22,240,192
47690528-03cd-4c8f-bd9d-22a87f9227b4___Com-G_SpM_FL-8718_JPG.rf.342833292e43b85cfea6ac7089314b58.jpg,256,256,spider_mites,33,30,198,233
ed76421e-84e4-408b-a1b3-c6164867b3d2___RS_HL-0560_JPG.rf.32782b4bf150d5573ceb76c6c769e3cb.jpg,256,256,healthy,23,11,227,230
301d7712-9538-418b-a767-041aa830d1ad___Crnl_L-Mold-6711_JPG.rf.33b7107f2e21d6be49b5771fb67e0f58.jpg,256,256,leaf_mold,74,22,247,218
689696df-e7cd-4c53-9559-3b16f48c3788___RS_HL-0256_JPG.rf.34b42dcfdb8b13c09ae0f56449a50dc2.jpg,256,256,healthy,27,17,230,250
ff03c1b7-ae44-4b97-b0c8-ec2c6ca7f4e5___GHLB2ES-Leaf-63-1_JPG.rf.34a1b72a4c265c3912e1620c8e7e93e3.jpg,256,256,late_blight,36,1,240,249
df77b9e2-1bbe-416d-bb88-51ff56bc823d___Com-G_SpM_FL-1177_JPG.rf.32dd8f7898315179e4c59dd106bf23b6.jpg,256,256,spider_mites,71,20,194,233
eee74500-b024-4f27-9494-3e4d2d34c236___YLCV_GCREC-2302_JPG.rf.34c346031020716b765a2d68bb9a500d.jpg,256,256,yellow_leaf_curl_virus,63,21,222,190
eee74500-b024-4f27-9494-3e4d2d34c236___YLCV_GCREC-2302_JPG.rf.34c346031020716b765a2d68bb9a500d.jpg,256,256,yellow_leaf_curl_virus,42,126,102,185
64e682a8-ff23-4b50-a656-72b090f5b43a___RS_Erly-B-9478_JPG.rf.33d48c95ec1a6a8c9f797ef7520662d2.jpg,256,256,early_blight,13,0,251,245
8a398af5-59cc-4d7e-9de9-07c5a5bb2cf3___PSU_CG-2116_JPG.rf.36a38cf0bb70eb96b42a4207fd6e2712.jpg,256,256,mosaic_virus,30,31,182,223
df21c246-c0bd-41b0-b28f-7e53b48758e9___Com-G_TgS_FL-9856_JPG.rf.3645215b58f8326b3bffe56d1da25fc6.jpg,256,256,target_spot,61,11,240,221
df21c246-c0bd-41b0-b28f-7e53b48758e9___Com-G_TgS_FL-9856_JPG.rf.3645215b58f8326b3bffe56d1da25fc6.jpg,256,256,target_spot,30,184,124,238
fb51d62c-600b-4f90-a5d8-31d1050466b8___YLCV_GCREC-2781_JPG.rf.366030e2afd7a4d527744aee8579d7b5.jpg,256,256,yellow_leaf_curl_virus,19,13,203,225
a0e83b60-008d-40b1-b0f4-c3c2e02d8eb3___RS_HL-0092_JPG.rf.35c56b6d6c69affdb913528c1c3a7033.jpg,256,256,healthy,48,1,234,240
ed4e4d41-ed9d-4e62-9cc8-33fadd791847___RS_HL-0338_JPG.rf.34d2b8697d5ffd725a85358f7f22ee4c.jpg,256,256,healthy,11,15,223,235
a65ce89e-dc42-4ef6-ae82-68017cec5884___GHLB2-Leaf-8653_JPG.rf.365de9058dca209f1d3bd27a5f08fbe9.jpg,256,256,late_blight,59,98,219,194
Tomato___Tomato_mosaic_virus_original_5f6523e1-d5f2-44d9-a4a3-ae4a72a8a6cd___PSU_CG-2237-JPG_84735de2-8293-4b76-a98e-a39b84997156_JPG.rf.37601dcbfc744d031c6fbc5a205d6739.jpg,256,256,mosaic_virus,30,20,188,219
e3e9e1e2-6ce3-40ce-b7ca-334dd6e01c85___Com-G_SpM_FL-1716_JPG.rf.37187afcb5ce1ec7a1fba9435717354c.jpg,256,256,spider_mites,32,12,224,236
Tomato___Leaf_Mold_original_a3bcb764-2c05-44e0-a177-70d0d8294894___Crnl_L-Mold-7170-JPG_490921b4-c1ad-4acd-9c1f-d5445393a5c8_JPG.rf.3699f66e4606587c5f1b34ee20bb27b6.jpg,256,256,leaf_mold,45,22,192,227
079e0d43-e9d2-4217-b8e8-2f3b989cdab2___RS_Erly-B-7588_JPG.rf.370841c0d7069bff88b39607257a1177.jpg,256,256,early_blight,37,7,239,255
81694ba2-5158-48aa-8b54-80ab5cae801c___Com-G_SpM_FL-9308_JPG.rf.35992b9969fdf2ea1702d2d3a33fe303.jpg,256,256,spider_mites,70,12,220,209
f63f3650-9f84-45f9-898b-a6adef0294a3___RS_Erly-B-8419_JPG.rf.391b342d6e3adba01eecf41fcfaaae8f.jpg,256,256,early_blight,7,2,256,245
ac249839-fe21-45cd-9e09-f0023fa7ee3a___GH_HL-Leaf-273_JPG.rf.35cbc2762bc86d4577168de4991b211b.jpg,256,256,healthy,57,22,226,224
e3236175-48bd-41d0-968a-adcee7609ced___YLCV_NREC-0113_JPG.rf.35d023748b8b3bce9ca4f69e27491699.jpg,256,256,yellow_leaf_curl_virus,81,18,204,209
e3236175-48bd-41d0-968a-adcee7609ced___YLCV_NREC-0113_JPG.rf.35d023748b8b3bce9ca4f69e27491699.jpg,256,256,yellow_leaf_curl_virus,21,158,113,215
3596fc7f-e79e-44f5-862a-f177db2960f6___RS_Erly-B-6386_JPG.rf.37d82a51dd72af58284aea6276e36bba.jpg,256,256,early_blight,13,8,246,237
df74836d-9007-4cbd-969c-be2dacf1d62e___YLCV_NREC-0266_JPG.rf.352ba5d466a10c9f53481c1b58a32ffb.jpg,256,256,yellow_leaf_curl_virus,14,29,192,197
Tomato___Tomato_mosaic_virus_original_17964172-e35d-45c6-8273-ae73dfab0cb3___PSU_CG-2074-JPG_bb5ed858-9c10-4a24-b3a9-622395f872eb_JPG.rf.38ff1ca63f8848f583643cf6049caefc.jpg,256,256,mosaic_virus,28,18,159,207
45248234-50eb-465e-a7e1-7b80140db3d3___Com-G_SpM_FL-9509_JPG.rf.38cb1fb49e3de46d8b1ec250b89da2f3.jpg,256,256,spider_mites,94,16,225,222
45248234-50eb-465e-a7e1-7b80140db3d3___Com-G_SpM_FL-9509_JPG.rf.38cb1fb49e3de46d8b1ec250b89da2f3.jpg,256,256,spider_mites,60,183,132,234
dde4e8af-a08a-48e7-969d-0b6c66912431___Crnl_L-Mold-8963_JPG.rf.381fd90ca1c7f3557b757a57f4369e61.jpg,256,256,leaf_mold,10,4,195,205
61f57acc-088f-45e0-b0b5-860120082ae9___RS_Erly-B-7388_JPG.rf.37c780f76f00ab14c40217cfb302bf5f.jpg,256,256,early_blight,0,0,255,218
fb5a5218-f752-49c5-8ae2-d54251b8177e___Com-G_SpM_FL-8701_JPG.rf.3943fbfcdb1b1cec57e582e115c9043a.jpg,256,256,spider_mites,52,26,220,241
ee69b7e2-34d6-455f-97f6-6f5c06216131___RS_Erly-B-7478_JPG.rf.38bef4618e2aa8efe274eec55847070b.jpg,256,256,early_blight,97,0,256,218
e4d14fec-dc38-4e88-ac83-1f1b75be5de7___RS_Late-B-6450_JPG.rf.3787d813c4f9259215203f1b2b01bb46.jpg,256,256,late_blight,11,14,248,243
294342db-c137-4644-9b1e-fb4bf61d7508___Com-G_TgS_FL-8288_JPG.rf.38f3dbca881ad1feb98636c0a1db68bf.jpg,256,256,target_spot,50,12,198,245
aea7d3be-648a-4e1b-932a-b0058b085a7a___RS_Erly-B-9517_JPG.rf.33d2ed83103399c0e8d43234cd4d020a.jpg,256,256,early_blight,40,14,235,251
ac313c3d-a18f-4890-a93a-136c12012b6c___Com-G_SpM_FL-1491_JPG.rf.390f94574b47732ec38579c36efb3253.jpg,256,256,spider_mites,69,24,201,202
a5de43e7-fc2f-4a14-a8e6-c0f2f94c84f1___GH_HL-Leaf-434_JPG.rf.371a0d0984b8db4a74e69aa5662e6c70.jpg,256,256,healthy,28,17,220,235
a11d867b-0cb9-4bc8-a96a-98dad0085c09___Com-G_TgS_FL-0653_JPG.rf.94f8ecc431ca4be96fa836c9104a0f33.jpg,256,256,target_spot,48,17,235,248
d7df2a2e-e351-43a1-8cc3-8f7078bda0c2___YLCV_GCREC-1895_JPG.rf.9518eceff35f041a3cfaf4df82b1a58e.jpg,256,256,yellow_leaf_curl_virus,15,10,248,239
b3ff8412-603f-47c7-855f-3670ffb84ee5___Com-G_SpM_FL-9266_JPG.rf.95629103961716217d8f96ad55c89291.jpg,256,256,spider_mites,27,13,215,240
eb04ce63-3a56-4ed4-abad-124215f10cae___PSU_CG-2264_JPG.rf.95711a9e7f226a3b4a112d442826153b.jpg,256,256,mosaic_virus,26,17,174,209
ea76488a-600f-477a-9d0a-17e1bb368987___Matt-S_CG-6048_JPG.rf.95b26bb6fa3e8de3fd886dcfd47273f7.jpg,256,256,septoria_leaf_spot,37,17,234,239
791aae0d-94d2-4d06-b696-6ffd297f2ccb___Crnl_L-Mold-8888_JPG.rf.9675b6546dd1f7788995629209cd3d67.jpg,256,256,leaf_mold,20,2,245,222
041684a2-1a2c-430f-ab09-b17293f015bc___JR_Sept-L-S-8400_JPG.rf.96c17f6ddea5bb0cf44bc065124a9287.jpg,256,256,septoria_leaf_spot,12,5,249,199
d330d4c1-8c11-491d-999f-ac63f47c2cab___PSU_CG-2093_JPG.rf.97071e2313f18206fd6e44c60155857d.jpg,256,256,mosaic_virus,72,13,192,217
d2eedd7f-f199-4800-95eb-49c7e5f827c7___UF-GRC_YLCV_Lab-03071_JPG.rf.97447ba4553cc98a12e732b4007ffa66.jpg,256,256,yellow_leaf_curl_virus,22,13,246,240
bd79204f-eef9-4a77-8f51-934b954b76f0___Matt-S_CG-6859_JPG.rf.94d4eb7e8a91700a4057dc98c9a514bd.jpg,256,256,septoria_leaf_spot,16,8,232,246
a13ce2fb-5b13-4dec-a2e4-417dc3f3a817___JR_Sept-L-S-8485_JPG.rf.974655d25a2900bd80bf3a930b35ad1c.jpg,256,256,septoria_leaf_spot,29,3,238,212
Tomato___Tomato_mosaic_virus_original_597f8dc8-681f-49a8-8985-4ba5b181b53a___PSU_CG-2193-JPG_f92969c1-6558-4e9d-a298-a63a226e6962_JPG.rf.980f836b1283e1bd3e9caf5d27ced808.jpg,256,256,mosaic_virus,49,51,234,205
958b8eb8-7004-434a-ad02-e62ff64dded0___RS_HL-0276_JPG.rf.97db55033fb910e57fce1c0e5512ec5f.jpg,256,256,healthy,8,11,245,243
f4c2eabd-d29b-44ac-bda7-46d4b07fe799___RS_Late-B-4852_JPG.rf.974b5a0ed5d8edd31188654b0cf72303.jpg,256,256,late_blight,5,4,237,232
Tomato___Tomato_mosaic_virus_original_7b505f19-468f-49f1-be42-662529f6787a___PSU_CG-2166-JPG_9009807a-0b33-401d-bf8a-384d3a77ce69_JPG.rf.98742fc09a4a14ac06878acc2162297c.jpg,256,256,mosaic_virus,26,30,207,198
54990f90-575c-4cfc-936d-6c898aeabc03___Com-G_SpM_FL-8948_JPG.rf.978ebf2b31d94513e8fad7f9acb66b75.jpg,256,256,spider_mites,48,17,205,220
43018540-7022-4fcd-a240-e5f861914bbd___GHLB2-Leaf-84-5_JPG.rf.987ca4528e65ff45a66cc9f5fce62fd3.jpg,256,256,late_blight,26,0,228,256
c848bd9d-1639-4ca5-ac87-8d2342138764___Com-G_TgS_FL-8380_JPG.rf.9784e43d2ebde473cc52e02829401333.jpg,256,256,target_spot,36,9,218,230
db1391d0-e8ca-45b9-abc3-a80dca761167___YLCV_NREC-2777_JPG.rf.98e5efec1ebd547fd5fbf450b7d3bb29.jpg,256,256,yellow_leaf_curl_virus,35,23,233,229
e8ccc10e-1991-4cd9-8419-fc3857f96867___RS_HL-0550_JPG.rf.98943ce344f8ed75cd361505804c6d2c.jpg,256,256,healthy,27,8,204,236
16927ddc-fc87-4ff2-b450-1edc2b4c6191___RS_HL-0051_JPG.rf.9b9c3ebfd6b2052fd23cb08606194620.jpg,256,256,healthy,12,19,242,236
Tomato___Early_blight_original_389a93c4-2ea1-4df5-94c6-01ea8ad856db___RS_Erly-B-7720-JPG_3c63050d-6a6a-49b9-9c3f-c4d1da017646_JPG.rf.98ab59319dc42adf0a4dc10537736552.jpg,256,256,early_blight,63,5,218,219
aff5e486-cb79-4e8d-8285-c4c98d909beb___GCREC_Bact-Sp-6120_JPG.rf.9a2bdfb1dfab6559d28d2683ea434cc2.jpg,256,256,bacterial_spot,34,6,256,254
915d8bb1-5ea3-4f00-abdc-dda166e93d3d___Com-G_TgS_FL-8037_JPG.rf.9ac08f327a3b89816df55622ccb54fce.jpg,256,256,target_spot,18,6,236,235
86508eec-6019-4504-a97e-285e5e910dc7___Com-G_SpM_FL-8723_JPG.rf.9abadf0b8b8872b4fd2c562ec19424be.jpg,256,256,spider_mites,34,28,219,244
9c42ac1e-d48f-4644-bf35-a9b0478330e2___Crnl_L-Mold-6709_JPG.rf.9c585150a6d83d8318ac07f750ea4564.jpg,256,256,leaf_mold,42,22,236,224
f3188611-e3c8-448d-80d8-32c1ad1f4f16___YLCV_NREC-2805_JPG.rf.98c5b20e3578ab73760ec266ad1cb5b8.jpg,256,256,yellow_leaf_curl_virus,77,48,217,200
cae87492-704e-472a-8bc4-fea1ce042167___RS_HL-9915_JPG.rf.9ab6d9b918c8fae80d9ac0e26df02baa.jpg,256,256,healthy,17,10,239,248
caf4e799-6574-4eb6-81df-edd5d256fd45___RS_Erly-B-7536_JPG.rf.9a7ddff0575e04fcc3594019e740d1d0.jpg,256,256,early_blight,24,15,235,239
dfa19abd-cadc-409b-94a7-9eaeb6ee31cf___Com-G_TgS_FL-8236_JPG.rf.9b7f0dacbf24f420ccc7d582c4984eee.jpg,256,256,target_spot,47,8,226,240
e8fdb2d7-cb99-493b-9b2f-2b3e62ae06f1___Com-G_SpM_FL-9450_JPG.rf.9ce471e1455a9294ee1f82d03a941509.jpg,256,256,spider_mites,48,21,214,204
fc6759ac-f4b4-4ab3-81d1-8f0761ebea6a___Keller-St_CG-1857_JPG.rf.9aaea5843a276044f5824937e42e6490.jpg,256,256,septoria_leaf_spot,54,55,208,227
c0bd50dd-bd61-4b2c-a7f2-84c1730ecfc5___Crnl_L-Mold-6984_JPG.rf.9cc7326c63d726fb52d7e97df5afe7e9.jpg,256,256,leaf_mold,29,24,230,228
f7d8d2a1-2cc6-41e7-9626-76ddf51e7a8b___PSU_CG-2179_JPG.rf.99783d8b2e268e7275b0a07e5d9067b8.jpg,256,256,mosaic_virus,65,23,211,202
a0fe466c-9953-4458-9621-65377e474227___RS_Late-B-6973_JPG.rf.9c4716f87d1fccd6cb1b82b388caa51e.jpg,256,256,late_blight,5,0,249,250
f89c062b-b2ea-4bfc-846f-dc0096b72822___Matt-S_CG-7537_JPG.rf.9c702082e6b0e8365c3e080b3ac21190.jpg,256,256,septoria_leaf_spot,20,6,245,222
dd88e777-1427-4282-bd31-46c701b2ec68___Com-G_TgS_FL-9745_JPG.rf.9c6c3c6584648451ddadf4dc53a443c9.jpg,256,256,target_spot,26,15,216,217
c6cdcab7-12bb-48e1-9434-377ef63eb24f___JR_Sept-L-S-8446_JPG.rf.99897a92cdeef8d24984529f367cfb35.jpg,256,256,septoria_leaf_spot,49,35,218,246
b642f549-f9f4-4ac4-b8a6-9b060f88b484___JR_Sept-L-S-2597_JPG.rf.9adf46276fb9ec9d28e191e4009e30d0.jpg,256,256,septoria_leaf_spot,4,0,237,241
d865620c-16b6-484b-a45b-71ebc126d53f___GHLB2-Leaf-8795_JPG.rf.9d0f351fc1a47695ae6c4cb608e112fc.jpg,256,256,late_blight,31,85,205,227
8312b46c-abee-4c16-9790-d577e026d571___RS_HL-9860_JPG.rf.9916c4b153618ce7e96c37c9b7c6800f.jpg,256,256,healthy,56,15,244,248
eb5ce385-86d7-439c-b3e4-ca375a739afa___GHLB2-Leaf-8603_JPG.rf.9c2b7c3737e7bd33fe872817c959a344.jpg,256,256,late_blight,87,59,184,172
df537b68-86d4-4bdb-9c92-1fee207aac5c___Com-G_TgS_FL-0941_JPG.rf.9eac5a92bce534ef94ac0c21a9927317.jpg,256,256,target_spot,9,7,228,243
d5a1e4e1-f646-408e-b0af-e64262e492d8___Matt-S_CG-0884_JPG.rf.9e91ca43af5173acc5a1e5a3102be152.jpg,256,256,septoria_leaf_spot,9,8,229,241
e90d6a66-fffc-41d9-adee-10cb9c0e3a99___YLCV_GCREC-2143_JPG.rf.9dc82a45eb75b3a7ec66b38c90113b81.jpg,256,256,yellow_leaf_curl_virus,30,10,213,228
faeadae6-ed49-4445-8d6d-1d56d3d22d02___Com-G_TgS_FL-7945_JPG.rf.9b0fccafbd9070b46f72e056d3d7039d.jpg,256,256,target_spot,34,20,239,237
b540f78d-2b64-4c23-bc20-2287f63b383f___GCREC_Bact-Sp-6128_JPG.rf.9ffe17cd90d8781b361eae0cfbe3619b.jpg,256,256,bacterial_spot,27,2,248,246
04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly-B-8240_JPG.rf.9fd09e154ae4d26f463e7ba9ab8a0e57.jpg,256,256,early_blight,3,8,250,238
e65e592d-3b5f-47b7-a7bd-29f154d88d5b___UF-GRC_YLCV_Lab-02159_JPG.rf.9cd505b4003dbdb43b2ae622b75f37b7.jpg,256,256,yellow_leaf_curl_virus,25,53,222,213
f31fb98b-6b12-4620-9827-03a5bf5b2eda___UF-GRC_YLCV_Lab-01988_JPG.rf.9e36ecf591248e6bdf266648f98afb20.jpg,256,256,yellow_leaf_curl_virus,26,21,236,227
a1baad36-b4e1-48d2-9d4f-99c561613ab1___Com-G_TgS_FL-8036_JPG.rf.9e2ff5ea9ae3a419e50b5b39da79b2f0.jpg,256,256,target_spot,22,3,218,245
a1baad36-b4e1-48d2-9d4f-99c561613ab1___Com-G_TgS_FL-8036_JPG.rf.9e2ff5ea9ae3a419e50b5b39da79b2f0.jpg,256,256,target_spot,154,189,226,235
b3e76dfe-eeb0-4edf-a93c-bb7964ff57eb___GH_HL-Leaf-210-4_JPG.rf.9d9011041a835c91b8241ac9835bc19c.jpg,256,256,healthy,29,3,240,240
717bd952-0dc6-4e7c-96b1-d0c30f208c58___Com-G_SpM_FL-9568_JPG.rf.9b19c01ff40ca6b2a111765c81ba1bc2.jpg,256,256,spider_mites,48,27,210,234
c9fa4b23-358b-4df7-a457-79573e018906___GHLB2-Leaf-8870_JPG.rf.a02fd57ebcc3b5306ed6bb9834cbae35.jpg,256,256,late_blight,80,61,189,234
f8c27546-86a9-46ac-ab93-51863759218e___YLCV_NREC-2049_JPG.rf.a0bf0bbbca6665377434d1acdabb7c3f.jpg,256,256,yellow_leaf_curl_virus,50,23,175,172
f8c27546-86a9-46ac-ab93-51863759218e___YLCV_NREC-2049_JPG.rf.a0bf0bbbca6665377434d1acdabb7c3f.jpg,256,256,yellow_leaf_curl_virus,111,180,234,236
ee1d7f40-d80c-4cac-9cd3-1a687431496e___PSU_CG-2282_JPG.rf.a11c121f340e15191872d65718cd85b9.jpg,256,256,mosaic_virus,73,8,222,206
c9c0a326-c094-4cea-94cb-bc240bb3be23___GCREC_Bact-Sp-3652_JPG.rf.a17fab74c791ae91a9bd306df30c3bea.jpg,256,256,bacterial_spot,31,8,238,238
Tomato___Tomato_mosaic_virus_original_76a40b12-a909-483a-853e-f548c569be2e___PSU_CG-2189-JPG_b66ca9b5-471d-44e1-ace1-57ee3702126c_JPG.rf.a0dacf0791ff71cfb3a909701287219b.jpg,256,256,mosaic_virus,58,53,206,252
bb32ae25-2654-4a74-86d4-eec29fb244a5___Crnl_L-Mold-6968_JPG.rf.a1688b50366169333c99819062057df0.jpg,256,256,leaf_mold,44,5,206,212
bd7ec723-4020-4d73-96b4-8c57c94e93fe___GH_HL-Leaf-382-2_JPG.rf.9efed45255fee670646503045eff1c1d.jpg,256,256,healthy,37,12,215,233
ed5db820-e84c-40ad-bee2-22835caa8e39___GCREC_Bact-Sp-3707_JPG.rf.a1a922268a9516dc0cf88f90ee387292.jpg,256,256,bacterial_spot,35,10,249,249
e030230a-e378-4ccd-b086-17710f52cec1___YLCV_NREC-0127_JPG.rf.9ee26fdc5891281453d27a2f0d8f94ac.jpg,256,256,yellow_leaf_curl_virus,31,10,237,218
79962b01-7b73-4486-b91e-a7ec898b8156___Matt-S_CG-6635_JPG.rf.9eff397d5111770f77a050e5752d5258.jpg,256,256,septoria_leaf_spot,32,10,253,246
7346096e-9edb-48c3-a45d-65930d45c3ba___Com-G_SpM_FL-8876_JPG.rf.a1a5b88bef88e6cf8aba7b1b3cc0df6a.jpg,256,256,spider_mites,71,9,238,215
7346096e-9edb-48c3-a45d-65930d45c3ba___Com-G_SpM_FL-8876_JPG.rf.a1a5b88bef88e6cf8aba7b1b3cc0df6a.jpg,256,256,spider_mites,13,192,122,224
a00845f3-9a14-474b-967c-82b7ea7b314f___RS_Erly-B-7550_JPG.rf.a255d78356b21619391ba2f6b675742e.jpg,256,256,early_blight,30,12,213,233
bfd93723-d2d2-405a-924f-8f5adc443d6c___Com-G_TgS_FL-0797_JPG.rf.a1e2793bb53163a75b6b25c19f54b854.jpg,256,256,target_spot,37,10,231,229
167247af-fd67-4b70-a72e-052dc5ea863b___GH_HL-Leaf-388-1_JPG.rf.a08c8c346574220b931fde143ac23b6d.jpg,256,256,healthy,46,16,218,242
abcfe2ba-f5a9-4b2c-a9e2-6d967064247b___Com-G_TgS_FL-7883_JPG.rf.9febdfa9c56de08d3a48546c540a6849.jpg,256,256,target_spot,22,8,247,243
be834e45-b191-48c6-a47d-832bd36f1774___Crnl_L-Mold-8739_JPG.rf.a25a4267ef766403db57847d18e79cbb.jpg,256,256,leaf_mold,2,4,247,246
20bfb40a-3fac-43d0-8864-feb28b97b9cd___Crnl_L-Mold-6849_JPG.rf.a0e7287497a45d16f69d1d5dfe3b203c.jpg,256,256,leaf_mold,30,17,191,201
cd7835bc-5278-4005-81ec-9186d3237527___Crnl_L-Mold-6901_JPG.rf.a20db6e419480a8661fd5f18b77021ba.jpg,256,256,leaf_mold,39,38,230,241
cfe7ebae-8e0f-4b12-8aae-d76fd249b2c4___GCREC_Bact-Sp-6342_JPG.rf.a373957f1090c02a112ca382ddc6fa58.jpg,256,256,bacterial_spot,15,13,240,253
977bcf65-3e68-4be3-bb8a-4a860a6fef9d___RS_HL-9986_JPG.rf.a2d5b764ca4ff128024f8a7afa722fc6.jpg,256,256,healthy,31,3,225,245
68399b92-e31b-47d1-a0c0-00bb1cd1d586___Com-G_SpM_FL-1212_JPG.rf.a3e55d712bf1ccbf017f69edeb6c2007.jpg,256,256,spider_mites,35,18,203,237
f26a6182-b3c3-4e0d-8866-d313e0c8fbc2___UF-GRC_YLCV_Lab-09579_JPG.rf.a360a1f917321d0265c8c81d99ad971b.jpg,256,256,yellow_leaf_curl_virus,38,27,218,216
fea5289e-4a3a-4891-bbcc-fb38b75a23f9___UF-GRC_BS_Lab-Leaf-1164_JPG.rf.a284d428d2710eae5943d87a3be6b14a.jpg,256,256,bacterial_spot,26,14,213,248
d461b7c8-4c81-4309-8ccd-4400ddbb25aa___RS_HL-0586_JPG.rf.a2179b6f54085c8d1902969ea4499282.jpg,256,256,healthy,20,5,245,243
72c6a88e-87d8-45cb-8001-3dd67f90d46c___RS_Erly-B-8245_JPG.rf.a20b1dbcc2af1ae8e490e9db495702e5.jpg,256,256,early_blight,8,10,233,253
d4f41a97-4705-48e0-9707-2deeb12e4ef6___GHLB-Leaf-8-Day-6_JPG.rf.a33287f207dd89dd0421d8a2af895b97.jpg,256,256,late_blight,20,6,240,256
a5b33d5a-99bc-43b9-b408-aaf9535189e0___RS_Erly-B-8372_JPG.rf.a19884e3c5aacc5e4e1bab1d2e07f1e3.jpg,256,256,early_blight,13,10,250,243
